ticket_id,customer_id,created_at,product,channel,priority,previous_tickets_30d,message_length,agent_experience_months,customer_plan,sla_breach
T0009781,C01287,2026-05-28 09:00:00,Storage,Chat,Low,0,607,55,Starter,0
T0009782,C00372,2026-01-19 10:00:00,Payments API,Chat,Low,1,491,37,Free,0
T0009783,C01371,2026-02-18 17:00:00,Messaging,Email,Medium,1,697,64,Free,0
T0009784,C01055,2026-03-03 05:00:00,Analytics,Email,Medium,1,815,59,Free,0
T0009785,C01166,2026-01-21 19:00:00,Messaging,Phone,Medium,0,196,43,Business,0
T0009786,C00819,2026-04-06 11:00:00,Payments API,Chat,Low,0,742,29,Starter,0
T0009787,C01684,2026-01-07 02:00:00,Messaging,Email,Low,2,211,65,Free,0
T0009788,C01390,2026-04-21 10:00:00,Payments API,Phone,Medium,2,548,61,Free,0
T0009789,C00346,2026-04-14 10:00:00,Analytics,Chat,Medium,2,496,68,Business,0
T0009790,C01001,2026-04-18 05:00:00,Storage,Web,High,1,396,53,Free,1
T0009791,C01626,2026-06-14 07:00:00,Messaging,Email,Urgent,4,759,51,Business,1
T0009792,C00503,2026-05-22 13:00:00,Authentication,Phone,Medium,0,767,40,Business,0
T0009793,C00966,2026-02-16 17:00:00,Analytics,Email,Medium,1,189,64,Starter,0
T0009794,C01358,2026-04-13 21:00:00,Payments API,Phone,Low,1,338,27,Starter,0
T0009795,C00492,2026-05-25 10:00:00,Payments API,Web,Medium,5,851,21,Starter,1
T0009796,C00932,2026-06-03 04:00:00,Messaging,Email,Medium,1,795,60,Starter,0
T0009797,C00996,2026-04-26 18:00:00,Analytics,Email,Medium,0,198,37,Starter,0
T0009798,C00320,2026-01-16 05:00:00,Payments API,Web,Medium,1,193,54,Enterprise,1
T0009799,C00320,2026-03-20 05:00:00,Authentication,Email,High,2,782,31,Enterprise,0
T0009800,C01014,2026-06-04 14:00:00,Analytics,Email,Medium,0,264,44,Enterprise,0
T0009801,C00322,2026-01-14 07:00:00,Storage,Web,Medium,3,839,16,Starter,0
T0009802,C01707,2026-04-17 04:00:00,Analytics,Email,Medium,1,552,42,Free,0
T0009803,C00943,2026-04-08 07:00:00,Analytics,Chat,Medium,1,364,43,Free,0
T0009804,C01270,2026-02-10 03:00:00,Payments API,Chat,Low,2,637,14,Starter,1
T0009805,C00715,2026-03-03 22:00:00,Payments API,Email,High,0,661,22,Business,0
T0009806,C00538,2026-06-25 23:00:00,Authentication,Chat,Low,1,830,40,Free,0
T0009807,C00876,2026-04-18 05:00:00,Analytics,Email,Low,0,286,61,Business,0
T0009808,C01280,2026-06-19 03:00:00,Messaging,Phone,Medium,0,399,15,Starter,0
T0009809,C00716,2026-03-26 20:00:00,Storage,Email,Medium,1,611,27,Free,1
T0009810,C00509,2026-06-02 05:00:00,Authentication,Web,Medium,3,387,15,Starter,0
T0009811,C00260,2026-04-22 13:00:00,Analytics,Web,High,0,646,48,Starter,1
T0009812,C00977,2026-06-14 02:00:00,Storage,Web,Low,2,88,31,Starter,0
T0009813,C01224,2026-02-28 19:00:00,Storage,Chat,Low,1,881,56,Starter,0
T0009814,C00948,2026-03-10 18:00:00,Storage,Email,Low,4,620,66,Business,0
T0009815,C00459,2026-01-08 06:00:00,Storage,Chat,Low,0,663,44,Business,0
T0009816,C00446,2026-02-11 00:00:00,Storage,Web,Medium,3,712,41,Business,0
T0009817,C00679,2026-01-25 22:00:00,Messaging,Web,Medium,0,266,58,Free,0
T0009818,C00627,2026-02-02 22:00:00,Storage,Email,Low,0,38,46,Business,0
T0009819,C00367,2026-02-25 12:00:00,Analytics,Web,Medium,0,560,71,Business,0
T0009820,C01696,2026-06-07 06:00:00,Storage,Email,Medium,2,587,38,Starter,0
T0009821,C00594,2026-03-10 03:00:00,Payments API,Chat,High,1,46,10,Starter,1
T0009822,C00452,2026-05-29 19:00:00,Storage,Chat,Medium,1,289,23,Business,0
T0009823,C01092,2026-05-27 15:00:00,Analytics,Email,Medium,1,662,32,Starter,0
T0009824,C01442,2026-06-26 13:00:00,Analytics,Phone,Low,1,681,15,Free,0
T0009825,C00837,2026-04-02 13:00:00,Messaging,Chat,High,4,812,44,Business,0
T0009826,C01202,2026-06-02 16:00:00,Payments API,Email,High,1,91,68,Starter,1
T0009827,C00172,2026-03-17 11:00:00,Storage,Email,Medium,1,660,42,Starter,0
T0009828,C00959,2026-04-24 19:00:00,Messaging,Web,Medium,1,457,31,Starter,0
T0009829,C00120,2026-05-26 23:00:00,Payments API,Web,Medium,0,214,30,Starter,0
T0009830,C00248,2026-01-26 14:00:00,Storage,Email,Medium,3,788,38,Starter,0
T0009831,C01066,2026-01-11 08:00:00,Payments API,Email,Medium,1,545,57,Enterprise,0
T0009832,C00369,2026-01-30 16:00:00,Storage,Chat,Medium,0,883,25,Starter,0
T0009833,C00066,2026-05-10 19:00:00,Storage,Chat,Urgent,0,462,30,Starter,1
T0009834,C00323,2026-03-27 06:00:00,Messaging,Chat,Medium,0,656,38,Starter,0
T0009835,C01392,2026-02-20 09:00:00,Messaging,Chat,Medium,0,75,71,Business,0
T0009836,C01057,2026-05-19 04:00:00,Storage,Chat,Medium,3,103,67,Business,0
T0009837,C00688,2026-01-03 17:00:00,Storage,Email,Medium,1,380,11,Enterprise,0
T0009838,C01753,2026-02-01 04:00:00,Messaging,Chat,Low,1,501,52,Business,0
T0009839,C00695,2026-03-26 13:00:00,Payments API,Email,Medium,0,161,13,Business,0
T0009840,C01580,2026-06-14 19:00:00,Messaging,Email,Low,0,489,55,Business,0
T0009841,C00621,2026-05-15 19:00:00,Analytics,Phone,Medium,2,758,38,Business,1
T0009842,C00046,2026-05-04 01:00:00,Payments API,Email,Low,1,455,62,Business,0
T0009843,C00199,2026-05-08 22:00:00,Payments API,Email,Medium,0,132,17,Free,1
T0009844,C00493,2026-02-26 05:00:00,Authentication,Web,High,1,438,66,Starter,0
T0009845,C00336,2026-03-22 14:00:00,Storage,Phone,Low,0,480,66,Starter,0
T0009846,C00284,2026-06-09 10:00:00,Payments API,Web,Low,0,48,55,Free,1
T0009847,C00691,2026-05-12 07:00:00,Payments API,Email,Medium,0,579,27,Free,0
T0009848,C01757,2026-04-18 18:00:00,Payments API,Chat,Medium,1,627,52,Free,0
T0009849,C00361,2026-01-15 22:00:00,Payments API,Web,High,1,610,58,Enterprise,1
T0009850,C00425,2026-05-12 23:00:00,Authentication,Web,Medium,0,552,69,Starter,0
T0009851,C01792,2026-03-07 19:00:00,Storage,Email,High,0,705,25,Starter,1
T0009852,C00363,2026-03-11 09:00:00,Payments API,Chat,Low,1,506,20,Free,0
T0009853,C01495,2026-05-02 07:00:00,Storage,Email,Low,0,215,32,Starter,0
T0009854,C01118,2026-03-12 20:00:00,Storage,Web,High,0,651,48,Business,0
T0009855,C01670,2026-04-14 02:00:00,Payments API,Chat,Low,0,308,66,Business,0
T0009856,C01002,2026-01-03 06:00:00,Authentication,Chat,Medium,1,510,23,Starter,0
T0009857,C01069,2026-02-03 07:00:00,Storage,Chat,Medium,1,637,18,Free,0
T0009858,C00407,2026-04-07 19:00:00,Messaging,Web,High,1,401,18,Free,0
T0009859,C01035,2026-06-22 09:00:00,Payments API,Phone,Medium,0,49,32,Starter,1
T0009860,C01207,2026-05-17 22:00:00,Payments API,Web,High,3,320,13,Starter,0
T0009861,C01777,2026-03-17 03:00:00,Authentication,Email,Medium,2,143,59,Business,0
T0009862,C00175,2026-06-24 09:00:00,Storage,Web,Low,1,374,40,Free,1
T0009863,C00283,2026-02-19 13:00:00,Storage,Email,Low,1,237,51,Free,0
T0009864,C00035,2026-06-10 14:00:00,Authentication,Email,Medium,1,480,50,Starter,0
T0009865,C01423,2026-03-14 14:00:00,Authentication,Chat,Low,1,604,59,Starter,1
T0009866,C00149,2026-01-16 15:00:00,Authentication,Web,Medium,3,355,28,Starter,0
T0009867,C01648,2026-01-01 10:00:00,Authentication,Email,Medium,1,487,35,Business,0
T0009868,C00657,2026-06-26 11:00:00,Messaging,Email,Medium,2,413,19,Business,0
T0009869,C00520,2026-04-26 14:00:00,Analytics,Email,Medium,0,639,5,Business,0
T0009870,C01756,2026-01-27 21:00:00,Authentication,Chat,High,1,585,40,Starter,1
T0009871,C01297,2026-06-28 13:00:00,Messaging,Web,Low,1,797,51,Free,0
T0009872,C00986,2026-01-08 09:00:00,Authentication,Chat,Urgent,1,512,26,Business,1
T0009873,C01601,2026-03-02 05:00:00,Storage,Chat,Medium,1,573,29,Business,0
T0009874,C01359,2026-05-15 19:00:00,Messaging,Web,High,2,409,17,Starter,0
T0009875,C01148,2026-01-10 13:00:00,Messaging,Chat,Medium,2,82,9,Business,0
T0009876,C00579,2026-06-13 01:00:00,Storage,Chat,Low,1,787,13,Business,1
T0009877,C01775,2026-05-03 01:00:00,Authentication,Chat,Medium,1,468,52,Starter,0
T0009878,C01295,2026-06-20 23:00:00,Analytics,Web,High,2,328,36,Starter,0
T0009879,C01703,2026-05-31 16:00:00,Authentication,Web,Medium,3,566,4,Starter,1
T0009880,C01740,2026-05-29 11:00:00,Storage,Email,High,1,263,31,Business,0
T0009881,C00989,2026-02-10 22:00:00,Storage,Web,Low,0,696,25,Starter,0
T0009882,C00644,2026-02-06 21:00:00,Analytics,Chat,High,1,325,21,Free,0
T0009883,C01705,2026-02-13 14:00:00,Authentication,Phone,High,0,856,45,Starter,0
T0009884,C01799,2026-01-28 17:00:00,Analytics,Chat,High,1,573,24,Starter,0
T0009885,C00220,2026-04-30 13:00:00,Payments API,Chat,Medium,1,480,4,Starter,0
T0009886,C01150,2026-01-11 14:00:00,Analytics,Email,High,0,37,34,Business,0
T0009887,C01085,2026-03-19 02:00:00,Payments API,Chat,Medium,1,713,9,Enterprise,0
T0009888,C01348,2026-04-15 18:00:00,Analytics,Chat,Medium,2,346,18,Starter,0
T0009889,C01756,2026-04-08 00:00:00,Payments API,Web,High,1,83,71,Starter,0
T0009890,C00454,2026-03-29 16:00:00,Analytics,Web,Low,1,68,33,Free,1
T0009891,C01757,2026-02-10 03:00:00,Messaging,Chat,High,1,385,8,Free,0
T0009892,C01158,2026-01-20 16:00:00,Storage,Web,Medium,0,715,17,Free,0
T0009893,C00149,2026-06-27 21:00:00,Storage,Web,Low,2,389,15,Starter,0
T0009894,C00920,2026-03-25 16:00:00,Authentication,Phone,Medium,2,351,45,Starter,0
T0009895,C00241,2026-04-18 02:00:00,Authentication,Chat,Medium,0,328,19,Business,0
T0009896,C01722,2026-04-13 02:00:00,Storage,Email,Low,0,172,63,Free,0
T0009897,C01374,2026-03-08 09:00:00,Authentication,Phone,Medium,3,449,37,Business,0
T0009898,C01629,2026-05-11 03:00:00,Payments API,Chat,Medium,2,461,38,Free,0
T0009899,C01085,2026-03-09 17:00:00,Storage,Chat,Medium,2,298,55,Enterprise,0
T0009900,C00715,2026-03-16 13:00:00,Messaging,Chat,Low,0,347,64,Business,0
T0009901,C00772,2026-05-25 14:00:00,Messaging,Email,Low,0,684,52,Starter,1
T0009902,C01705,2026-02-27 07:00:00,Payments API,Email,Low,3,836,66,Starter,0
T0009903,C00273,2026-05-06 21:00:00,Authentication,Email,Low,1,754,37,Free,1
T0009904,C01593,2026-04-30 19:00:00,Authentication,Chat,Medium,2,612,36,Enterprise,0
T0009905,C00760,2026-01-06 12:00:00,Storage,Chat,Medium,1,117,31,Starter,0
T0009906,C01063,2026-05-04 03:00:00,Analytics,Chat,Medium,1,445,13,Free,0
T0009907,C01201,2026-05-25 05:00:00,Analytics,Email,Medium,1,639,48,Starter,0
T0009908,C00148,2026-02-18 16:00:00,Messaging,Email,Low,2,872,28,Starter,0
T0009909,C00268,2026-06-14 14:00:00,Payments API,Chat,High,2,631,28,Free,0
T0009910,C00290,2026-01-04 13:00:00,Messaging,Email,Medium,0,665,16,Free,0
T0009911,C01402,2026-02-02 08:00:00,Payments API,Web,Low,0,793,71,Free,0
T0009912,C00139,2026-06-20 05:00:00,Analytics,Chat,Medium,2,199,5,Business,0
T0009913,C01100,2026-06-03 23:00:00,Authentication,Chat,Medium,2,875,28,Free,0
T0009914,C00195,2026-05-16 22:00:00,Payments API,Chat,Medium,0,434,11,Free,1
T0009915,C01383,2026-04-19 17:00:00,Payments API,Chat,Medium,1,826,43,Starter,0
T0009916,C01759,2026-02-06 04:00:00,Authentication,Email,Medium,1,465,50,Business,0
T0009917,C00746,2026-03-30 01:00:00,Messaging,Web,Medium,2,768,21,Starter,0
T0009918,C00382,2026-04-12 19:00:00,Analytics,Email,Medium,4,826,58,Enterprise,1
T0009919,C00801,2026-01-17 03:00:00,Analytics,Chat,Medium,2,377,70,Business,0
T0009920,C01244,2026-04-18 02:00:00,Messaging,Chat,Medium,1,514,47,Free,0
T0009921,C01310,2026-01-17 01:00:00,Storage,Chat,Low,2,331,8,Enterprise,1
T0009922,C01146,2026-01-23 16:00:00,Authentication,Web,Low,2,627,26,Starter,0
T0009923,C01048,2026-01-31 14:00:00,Authentication,Web,Medium,0,478,57,Business,0
T0009924,C01137,2026-02-04 11:00:00,Storage,Chat,Medium,0,172,16,Starter,0
T0009925,C00392,2026-01-15 18:00:00,Payments API,Email,Medium,2,503,63,Free,0
T0009926,C00373,2026-06-22 04:00:00,Storage,Web,Medium,1,382,30,Starter,0
T0009927,C01676,2026-05-25 11:00:00,Authentication,Chat,Low,1,789,41,Enterprise,0
T0009928,C01043,2026-04-02 10:00:00,Analytics,Chat,Medium,0,187,22,Starter,0
T0009929,C01551,2026-03-08 08:00:00,Messaging,Chat,Medium,0,461,51,Free,0
T0009930,C01126,2026-02-04 11:00:00,Storage,Chat,Medium,1,421,64,Starter,0
T0009931,C00820,2026-06-20 19:00:00,Storage,Web,Medium,0,449,43,Free,0
T0009932,C01027,2026-05-24 13:00:00,Messaging,Chat,Medium,0,787,60,Enterprise,0
T0009933,C01246,2026-05-16 08:00:00,Authentication,Web,Medium,1,648,15,Free,0
T0009934,C00336,2026-03-26 16:00:00,Payments API,Web,High,1,773,10,Starter,0
T0009935,C00832,2026-01-05 22:00:00,Payments API,Chat,Medium,1,612,65,Starter,0
T0009936,C01302,2026-04-25 21:00:00,Storage,Email,High,4,161,46,Starter,1
T0009937,C00157,2026-03-29 18:00:00,Payments API,Email,High,1,122,68,Free,0
T0009938,C00132,2026-02-23 13:00:00,Authentication,Email,Medium,0,390,34,Business,0
T0009939,C00289,2026-02-26 17:00:00,Authentication,Email,High,2,845,68,Starter,0
T0009940,C01065,2026-01-11 10:00:00,Messaging,Email,Medium,0,858,45,Starter,0
T0009941,C00430,2026-06-06 21:00:00,Analytics,Web,Urgent,0,156,28,Business,0
T0009942,C00786,2026-01-30 16:00:00,Messaging,Chat,High,2,140,36,Starter,0
T0009943,C00241,2026-05-27 08:00:00,Authentication,Email,Medium,1,415,21,Business,0
T0009944,C00451,2026-06-25 03:00:00,Storage,Chat,Medium,1,167,16,Free,0
T0009945,C00032,2026-01-09 06:00:00,Payments API,Web,Medium,0,72,15,Enterprise,0
T0009946,C01454,2026-04-23 05:00:00,Messaging,Chat,Medium,0,110,30,Enterprise,0
T0009947,C00840,2026-01-13 00:00:00,Messaging,Phone,Medium,2,385,57,Starter,1
T0009948,C00317,2026-05-30 14:00:00,Storage,Web,Medium,1,483,69,Starter,0
T0009949,C00948,2026-04-02 07:00:00,Authentication,Web,Medium,1,350,66,Business,0
T0009950,C01680,2026-01-04 20:00:00,Analytics,Web,Medium,1,897,52,Starter,0
T0009951,C01485,2026-05-20 00:00:00,Authentication,Web,Medium,4,719,7,Starter,0
T0009952,C01593,2026-05-18 18:00:00,Storage,Chat,Medium,3,802,6,Enterprise,0
T0009953,C00731,2026-06-16 11:00:00,Payments API,Web,Medium,0,674,61,Starter,0
T0009954,C00650,2026-03-29 06:00:00,Messaging,Email,High,2,225,43,Free,0
T0009955,C00570,2026-06-17 22:00:00,Analytics,Email,Medium,1,837,28,Starter,0
T0009956,C00550,2026-04-30 18:00:00,Messaging,Phone,Medium,0,732,16,Starter,0
T0009957,C01656,2026-04-05 16:00:00,Authentication,Chat,Low,3,875,62,Starter,0
T0009958,C00248,2026-03-06 11:00:00,Storage,Email,Medium,0,53,51,Starter,0
T0009959,C01533,2026-02-22 17:00:00,Payments API,Email,Medium,1,615,44,Starter,0
T0009960,C01650,2026-04-22 18:00:00,Payments API,Chat,Low,1,552,24,Business,0
T0009961,C01520,2026-05-14 02:00:00,Storage,Web,Medium,0,46,52,Free,0
T0009962,C01130,2026-01-07 09:00:00,Analytics,Web,Low,2,789,64,Enterprise,0
T0009963,C01541,2026-03-16 03:00:00,Payments API,Email,Medium,3,159,64,Business,1
T0009964,C00058,2026-01-09 04:00:00,Storage,Email,Medium,1,338,14,Starter,0
T0009965,C01472,2026-03-13 09:00:00,Authentication,Email,Medium,1,134,26,Free,0
T0009966,C00920,2026-05-24 18:00:00,Storage,Web,Medium,0,367,58,Starter,0
T0009967,C01726,2026-05-05 08:00:00,Authentication,Chat,Medium,3,399,16,Free,0
T0009968,C00155,2026-01-23 09:00:00,Messaging,Web,High,2,597,8,Free,1
T0009969,C01675,2026-05-10 00:00:00,Authentication,Chat,Low,1,651,19,Business,0
T0009970,C01033,2026-01-03 12:00:00,Authentication,Email,High,2,790,32,Starter,0
T0009971,C00187,2026-01-03 05:00:00,Authentication,Email,Medium,2,210,22,Starter,0
T0009972,C00917,2026-06-14 05:00:00,Analytics,Chat,Medium,0,501,46,Free,0
T0009973,C00067,2026-01-06 21:00:00,Messaging,Web,Medium,0,563,27,Starter,0
T0009974,C00150,2026-02-17 19:00:00,Authentication,Chat,Medium,0,847,36,Free,0
T0009975,C00958,2026-01-24 17:00:00,Payments API,Phone,Medium,0,483,71,Starter,0
T0009976,C01469,2026-04-15 19:00:00,Analytics,Email,Medium,2,540,23,Business,1
T0009977,C00195,2026-04-05 00:00:00,Authentication,Phone,Low,2,94,35,Free,0
T0009978,C00473,2026-06-01 00:00:00,Storage,Email,Medium,2,329,19,Free,0
T0009979,C00705,2026-06-27 16:00:00,Authentication,Chat,Medium,1,227,24,Free,0
T0009980,C00975,2026-05-15 06:00:00,Authentication,Email,Medium,1,764,71,Starter,0
T0009981,C00002,2026-03-26 00:00:00,Payments API,Email,High,1,107,46,Starter,1
T0009982,C01151,2026-01-09 09:00:00,Analytics,Email,Medium,1,739,29,Free,0
T0009983,C00897,2026-06-16 00:00:00,Analytics,Email,Medium,4,852,24,Free,1
T0009984,C01733,2026-04-11 23:00:00,Authentication,Chat,Medium,1,591,40,Business,0
T0009985,C00543,2026-02-09 03:00:00,Storage,Web,Medium,2,186,21,Business,0
T0009986,C00889,2026-04-08 12:00:00,Storage,Web,Urgent,0,149,68,Free,0
T0009987,C00147,2026-03-12 12:00:00,Analytics,Web,High,0,369,50,Starter,0
T0009988,C01652,2026-03-05 00:00:00,Messaging,Web,Low,1,32,14,Free,0
T0009989,C01501,2026-03-23 14:00:00,Storage,Phone,High,2,797,43,Starter,0
T0009990,C00639,2026-05-16 15:00:00,Analytics,Email,Urgent,2,75,39,Business,1
T0009991,C00829,2026-01-30 11:00:00,Authentication,Phone,Low,2,695,40,Business,0
T0009992,C01544,2026-06-23 12:00:00,Authentication,Chat,Medium,1,249,60,Free,0
T0009993,C00532,2026-01-12 05:00:00,Payments API,Chat,Medium,1,296,21,Business,0
T0009994,C00425,2026-01-27 11:00:00,Authentication,Chat,Medium,1,237,45,Starter,0
T0009995,C00436,2026-05-02 17:00:00,Payments API,Email,High,5,340,19,Free,1
T0009996,C01274,2026-01-27 03:00:00,Analytics,Email,High,3,567,25,Starter,0
T0009997,C00380,2026-05-20 23:00:00,Payments API,Chat,Low,2,849,39,Business,0
T0009998,C00160,2026-05-13 06:00:00,Messaging,Web,Low,1,405,61,Business,0
T0009999,C00298,2026-03-19 09:00:00,Storage,Web,Low,1,487,36,Business,0
T0010000,C01775,2026-03-23 19:00:00,Analytics,Email,High,3,52,55,Starter,0
T0010001,C01572,2026-06-29 23:00:00,Payments API,Email,Low,2,337,66,Starter,0
T0010002,C01718,2026-05-24 03:00:00,Authentication,Chat,Medium,1,783,24,Starter,1
T0010003,C00500,2026-04-24 18:00:00,Payments API,Chat,Medium,3,43,3,Starter,0
T0010004,C00796,2026-01-26 09:00:00,Authentication,Email,Low,2,546,9,Starter,0
T0010005,C00884,2026-04-17 03:00:00,Authentication,Chat,Low,1,203,36,Starter,0
T0010006,C00944,2026-01-08 04:00:00,Authentication,Web,High,0,371,46,Starter,0
T0010007,C00049,2026-02-15 07:00:00,Authentication,Email,Medium,0,451,56,Starter,0
T0010008,C01076,2026-05-06 15:00:00,Authentication,Email,Medium,2,366,68,Starter,0
T0010009,C00070,2026-03-15 08:00:00,Payments API,Email,Medium,1,466,29,Starter,0
T0010010,C00496,2026-06-29 01:00:00,Messaging,Chat,Low,3,121,70,Starter,0
T0010011,C00527,2026-06-19 02:00:00,Messaging,Email,Medium,2,434,47,Enterprise,0
T0010012,C01215,2026-01-18 01:00:00,Payments API,Chat,Low,1,474,61,Free,1
T0010013,C01614,2026-06-09 00:00:00,Authentication,Web,Medium,0,343,68,Starter,0
T0010014,C01258,2026-06-05 13:00:00,Analytics,Email,Low,1,891,33,Business,0
T0010015,C00784,2026-01-20 02:00:00,Analytics,Email,Medium,0,713,63,Starter,0
T0010016,C00946,2026-03-11 08:00:00,Messaging,Email,Low,0,483,43,Free,0
T0010017,C00923,2026-06-20 17:00:00,Authentication,Phone,Low,1,117,49,Starter,0
T0010018,C00266,2026-01-04 00:00:00,Storage,Chat,High,3,42,46,Free,1
T0010019,C01724,2026-01-11 13:00:00,Authentication,Web,Medium,2,535,4,Starter,0
T0010020,C01655,2026-04-02 19:00:00,Payments API,Web,High,2,569,9,Enterprise,0
T0010021,C00433,2026-06-21 13:00:00,Messaging,Phone,Medium,1,70,7,Starter,0
T0010022,C00208,2026-02-20 04:00:00,Payments API,Web,Medium,3,36,37,Starter,0
T0010023,C00298,2026-05-20 02:00:00,Analytics,Email,Medium,1,786,4,Business,0
T0010024,C01133,2026-05-05 19:00:00,Storage,Chat,Urgent,4,823,13,Free,1
T0010025,C00053,2026-01-27 06:00:00,Storage,Phone,Medium,0,51,40,Business,0
T0010026,C00186,2026-02-21 19:00:00,Payments API,Chat,Low,2,478,63,Starter,0
T0010027,C01167,2026-04-23 08:00:00,Storage,Web,Low,2,514,67,Business,0
T0010028,C00263,2026-03-28 16:00:00,Storage,Phone,High,0,630,52,Starter,0
T0010029,C00124,2026-02-12 17:00:00,Storage,Chat,Low,1,319,41,Starter,0
T0010030,C00037,2026-02-06 02:00:00,Storage,Web,High,1,791,8,Free,0
T0010031,C01271,2026-04-11 07:00:00,Payments API,Chat,Medium,2,616,47,Enterprise,0
T0010032,C00655,2026-05-30 01:00:00,Payments API,Chat,Medium,2,712,13,Business,1
T0010033,C00513,2026-03-16 08:00:00,Messaging,Email,Medium,0,462,62,Free,0
T0010034,C01152,2026-06-16 13:00:00,Payments API,Chat,Medium,2,504,49,Business,0
T0010035,C00307,2026-05-01 02:00:00,Analytics,Phone,Medium,2,841,25,Starter,0
T0010036,C00939,2026-03-14 14:00:00,Storage,Phone,Medium,0,381,63,Business,0
T0010037,C00871,2026-05-08 05:00:00,Storage,Email,Medium,1,381,40,Business,0
T0010038,C01215,2026-03-22 19:00:00,Analytics,Web,Medium,0,833,41,Free,0
T0010039,C01124,2026-05-17 04:00:00,Authentication,Email,Medium,0,342,10,Free,0
T0010040,C01216,2026-06-26 21:00:00,Authentication,Chat,Medium,0,50,62,Starter,0
T0010041,C00384,2026-05-22 19:00:00,Analytics,Phone,Medium,0,540,3,Starter,1
T0010042,C00253,2026-01-26 13:00:00,Analytics,Phone,High,3,383,26,Starter,1
T0010043,C00961,2026-01-13 21:00:00,Authentication,Chat,Low,2,53,21,Starter,0
T0010044,C00104,2026-05-26 13:00:00,Messaging,Chat,High,1,464,17,Enterprise,0
T0010045,C00818,2026-06-02 12:00:00,Storage,Chat,Medium,0,505,37,Starter,0
T0010046,C01126,2026-04-13 02:00:00,Storage,Web,Medium,1,787,68,Starter,0
T0010047,C01478,2026-02-14 02:00:00,Payments API,Email,Medium,1,326,46,Enterprise,0
T0010048,C01176,2026-06-08 12:00:00,Messaging,Email,Medium,2,173,12,Business,0
T0010049,C01791,2026-03-22 17:00:00,Messaging,Web,Low,0,379,6,Business,0
T0010050,C01003,2026-02-22 15:00:00,Payments API,Email,Medium,2,638,23,Free,0
T0010051,C00804,2026-03-07 22:00:00,Storage,Web,Medium,3,484,25,Starter,0
T0010052,C00443,2026-02-23 07:00:00,Authentication,Chat,Low,1,611,29,Business,0
T0010053,C01212,2026-02-20 19:00:00,Messaging,Email,Low,1,111,16,Business,0
T0010054,C01460,2026-02-28 15:00:00,Messaging,Email,High,0,864,38,Starter,0
T0010055,C00578,2026-05-02 08:00:00,Analytics,Email,High,1,291,57,Starter,0
T0010056,C00137,2026-01-03 23:00:00,Analytics,Email,Medium,2,785,24,Enterprise,0
T0010057,C00019,2026-03-07 07:00:00,Analytics,Chat,Low,5,533,67,Business,0
T0010058,C01139,2026-01-31 13:00:00,Messaging,Chat,Medium,1,451,20,Free,0
T0010059,C01194,2026-04-27 15:00:00,Messaging,Chat,High,2,877,13,Enterprise,0
T0010060,C00217,2026-06-29 00:00:00,Messaging,Web,Medium,5,109,20,Free,0
