ticket_id,customer_id,created_date,product,channel,priority,customer_plan,previous_tickets_30d,message_length,agent_experience_months,monthly_spend,months_active,sla_breach,breach_probability,priority_score,recommended_action,risk_reasons
T0009174,C01099,2026-04-08,Payments API,Web,Medium,Business,1,806,37,124.46,12,0,0.5514851864880724,72.14851864880724,PRIORITIZE,Long customer message • Payments product
T0009175,C00710,2026-02-07,Messaging,Email,Medium,Starter,0,512,27,33.57,1,0,0.46560609345492776,59.56060934549278,MONITOR,No major risk drivers
T0009176,C00508,2026-01-21,Analytics,Chat,Medium,Business,1,844,38,60.97,44,0,0.38490974174753884,55.49097417475388,MONITOR,Long customer message
T0009177,C00378,2026-02-28,Analytics,Chat,Medium,Starter,0,633,56,26.6,30,0,0.3180705174397111,44.80705174397111,NORMAL QUEUE,Long customer message
T0009178,C01170,2026-01-05,Analytics,Chat,High,Free,1,895,54,75.22,42,0,0.559854202568248,75.9854202568248,PRIORITIZE,High priority • Long customer message
T0009179,C00064,2026-05-09,Storage,Web,Medium,Business,0,484,37,11.36,14,0,0.3233057850542573,49.33057850542573,NORMAL QUEUE,No major risk drivers
T0009180,C00169,2026-01-03,Storage,Chat,Low,Starter,0,734,41,20.59,37,0,0.24378622272111639,27.378622272111638,NORMAL QUEUE,Long customer message
T0009181,C00077,2026-01-09,Storage,Email,High,Free,1,617,47,58.53,42,0,0.5527020043956439,75.27020043956439,PRIORITIZE,High priority • Long customer message
T0009182,C01322,2026-01-29,Payments API,Email,Medium,Starter,1,88,57,19.72,34,0,0.43611056154231004,56.611056154231,MONITOR,Payments product
T0009183,C00053,2026-02-28,Analytics,Phone,Low,Business,1,531,16,83.47,16,0,0.43576921638654,50.576921638654,MONITOR,Phone support
T0009184,C00756,2026-01-04,Storage,Chat,Low,Free,0,715,59,51.45,5,0,0.2315291361309524,23.15291361309524,NORMAL QUEUE,Long customer message
T0009185,C00219,2026-04-24,Authentication,Email,Medium,Business,0,843,55,73.73,41,0,0.40522715387899155,57.522715387899154,MONITOR,Long customer message
T0009186,C01058,2026-01-24,Payments API,Email,Medium,Free,1,133,44,44.91,22,0,0.4998426606103206,59.98426606103206,MONITOR,Payments product
T0009187,C00062,2026-05-25,Analytics,Web,High,Starter,0,574,42,61.23,29,0,0.584854274953316,81.4854274953316,PRIORITIZE,High priority
T0009188,C00047,2026-04-11,Storage,Chat,Low,Starter,1,735,17,34.25,19,0,0.35484578346233947,38.484578346233945,MONITOR,Long customer message
T0009189,C00740,2026-01-16,Storage,Email,Medium,Starter,1,359,38,41.29,13,0,0.40074481782957433,53.074481782957434,MONITOR,No major risk drivers
T0009190,C01252,2026-03-14,Authentication,Web,Low,Free,0,172,48,37.5,20,0,0.33402787164093883,33.40278716409388,NORMAL QUEUE,No major risk drivers
T0009191,C00198,2026-01-26,Payments API,Phone,Medium,Business,1,850,11,51.42,21,0,0.6116080599033052,78.16080599033052,PRIORITIZE,Long customer message • Payments product • Phone support • Less-experienced agent
T0009192,C00893,2026-06-26,Payments API,Web,Medium,Free,0,669,33,211.71,2,0,0.5860899609554063,68.60899609554063,PRIORITIZE,Long customer message • Payments product
T0009193,C01459,2026-04-17,Analytics,Chat,Low,Enterprise,2,338,20,60.53,2,0,0.386608922356688,50.6608922356688,MONITOR,Enterprise customer
T0009194,C01126,2026-05-26,Messaging,Chat,High,Starter,1,771,8,72.9,29,1,0.6849523226527547,91.49523226527548,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0009195,C01351,2026-03-09,Storage,Email,Low,Business,0,99,66,48.7,21,0,0.1945728058787504,26.45728058787504,NORMAL QUEUE,No major risk drivers
T0009196,C00569,2026-01-27,Analytics,Chat,Medium,Starter,2,149,35,62.54,15,0,0.44128784274700816,57.12878427470082,MONITOR,No major risk drivers
T0009197,C01696,2026-02-12,Storage,Chat,Medium,Starter,2,239,22,157.84,14,0,0.456658699442055,58.665869944205504,MONITOR,No major risk drivers
T0009198,C00263,2026-03-17,Storage,Email,Medium,Starter,0,51,58,60.93,19,0,0.2927639633238176,42.276396332381765,NORMAL QUEUE,No major risk drivers
T0009199,C01090,2026-05-19,Storage,Chat,High,Starter,1,668,9,30.91,38,0,0.6121263198008224,84.21263198008225,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0009200,C00784,2026-03-19,Messaging,Chat,Medium,Starter,2,693,33,61.08,31,0,0.45490571583007583,58.490571583007586,MONITOR,Long customer message
T0009201,C00058,2026-06-17,Authentication,Web,Medium,Starter,2,401,44,49.93,28,0,0.49966949643517655,62.96694964351766,MONITOR,No major risk drivers
T0009202,C01700,2026-03-07,Storage,Email,Medium,Business,2,527,28,52.12,25,0,0.43973131729385523,60.97313172938552,MONITOR,No major risk drivers
T0009203,C01265,2026-02-11,Messaging,Web,Medium,Starter,1,799,45,118.61,33,0,0.44229085021751713,57.229085021751715,MONITOR,Long customer message
T0009204,C00411,2026-03-31,Storage,Chat,Low,Starter,1,332,16,14.72,18,0,0.3286138287127421,35.86138287127421,NORMAL QUEUE,No major risk drivers
T0009205,C00095,2026-01-21,Authentication,Chat,Medium,Starter,0,434,23,51.95,29,0,0.4566320232311996,58.66320232311996,MONITOR,No major risk drivers
T0009206,C01217,2026-05-01,Analytics,Phone,High,Starter,1,365,41,30.58,29,0,0.6080546687875167,83.80546687875167,PRIORITIZE,High priority • Phone support
T0009207,C00982,2026-01-19,Authentication,Email,Medium,Business,2,65,7,220.93,30,1,0.6284467686389523,79.84467686389523,PRIORITIZE,Less-experienced agent
T0009208,C00090,2026-04-26,Authentication,Web,High,Starter,2,108,20,45.66,5,1,0.7407024635565385,97.07024635565385,PRIORITIZE,High priority
T0009209,C01775,2026-03-10,Analytics,Web,Urgent,Starter,1,360,36,39.59,40,0,0.7788211912399123,110.88211912399123,ESCALATE,Urgent priority
T0009210,C01293,2026-03-06,Messaging,Phone,Low,Starter,3,687,45,112.77,47,0,0.42471511368539294,45.471511368539296,MONITOR,Long customer message • Phone support
T0009211,C00833,2026-04-20,Messaging,Chat,Medium,Starter,1,765,53,67.07,15,0,0.37989781167069997,50.98978116707,MONITOR,Long customer message
T0009212,C00430,2026-05-07,Analytics,Email,High,Business,2,812,3,41.3,11,1,0.7653750909750473,103.53750909750472,ESCALATE,High priority • Long customer message • Less-experienced agent
T0009213,C00488,2026-06-17,Analytics,Email,Low,Free,0,277,8,61.56,46,0,0.4140456880939862,41.40456880939862,MONITOR,Less-experienced agent
T0009214,C00813,2026-02-22,Authentication,Web,Low,Enterprise,1,178,27,60.65,17,0,0.3891944485123086,50.919444851230864,MONITOR,Enterprise customer
T0009215,C00103,2026-05-27,Analytics,Email,Low,Free,1,585,65,18.03,30,0,0.3038962398715166,30.38962398715166,NORMAL QUEUE,No major risk drivers
T0009216,C00662,2026-05-31,Analytics,Chat,High,Business,1,511,55,66.72,7,0,0.5302090646550205,80.02090646550205,MONITOR,High priority
T0009217,C00392,2026-06-29,Analytics,Phone,Urgent,Free,2,105,51,35.27,33,0,0.7691895385001128,106.91895385001129,ESCALATE,Urgent priority • Phone support
T0009218,C00204,2026-06-23,Messaging,Chat,High,Free,3,694,4,49.74,41,0,0.736070948512712,93.6070948512712,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0009219,C00227,2026-05-23,Authentication,Email,Medium,Free,1,632,37,37.95,30,0,0.5142071799254815,61.42071799254815,MONITOR,Long customer message
T0009220,C00623,2026-02-23,Analytics,Web,Medium,Enterprise,0,306,9,42.25,30,1,0.42672347017510814,64.67234701751082,MONITOR,Less-experienced agent • Enterprise customer
T0009221,C00689,2026-05-06,Payments API,Email,Low,Business,1,159,58,242.83,11,0,0.4219935857316561,49.199358573165604,MONITOR,Payments product
T0009222,C00631,2026-05-22,Payments API,Chat,Urgent,Business,2,851,69,69.03,10,0,0.7880532475830169,115.80532475830168,ESCALATE,Urgent priority • Long customer message • Payments product
T0009223,C01242,2026-02-22,Messaging,Email,High,Starter,2,551,29,76.15,42,1,0.6852757528267462,91.52757528267462,PRIORITIZE,High priority
T0009224,C00940,2026-05-27,Storage,Chat,Medium,Free,2,289,3,61.68,16,0,0.4889798150827297,58.89798150827297,MONITOR,Less-experienced agent
T0009225,C00347,2026-05-07,Analytics,Email,Low,Enterprise,2,619,48,73.83,34,0,0.35002305386846716,47.002305386846714,MONITOR,Long customer message • Enterprise customer
T0009226,C01751,2026-03-30,Storage,Web,High,Starter,2,881,55,59.8,31,0,0.5734887895324661,80.34887895324661,PRIORITIZE,High priority • Long customer message
T0009227,C01315,2026-06-05,Messaging,Chat,High,Free,2,642,5,51.16,47,0,0.696810833616119,89.6810833616119,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0009228,C00847,2026-01-16,Analytics,Chat,Urgent,Starter,1,123,27,51.06,10,0,0.7831079443633954,111.31079443633953,ESCALATE,Urgent priority
T0009229,C00089,2026-05-04,Authentication,Phone,Medium,Free,5,382,58,11.89,36,0,0.5527467756047679,65.27467756047679,PRIORITIZE,Frequent recent contact • Phone support
T0009230,C01646,2026-05-22,Payments API,Web,Medium,Starter,1,78,22,28.12,46,1,0.5182954335530939,64.8295433553094,MONITOR,Payments product
T0009231,C01341,2026-01-08,Analytics,Chat,Medium,Free,2,390,32,29.17,42,0,0.43173066805320787,53.173066805320786,MONITOR,No major risk drivers
T0009232,C00831,2026-03-15,Messaging,Phone,Medium,Starter,1,455,52,111.79,9,0,0.426389602475517,55.6389602475517,MONITOR,Phone support
T0009233,C00292,2026-04-04,Storage,Email,High,Free,3,860,9,47.77,46,1,0.7346715163943771,93.46715163943772,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0009234,C00194,2026-02-07,Analytics,Chat,Low,Business,1,50,61,46.37,35,0,0.2208653545193776,29.08653545193776,NORMAL QUEUE,No major risk drivers
T0009235,C00522,2026-06-08,Storage,Phone,Medium,Starter,0,881,45,31.34,39,0,0.34371180593945627,47.371180593945624,NORMAL QUEUE,Long customer message • Phone support
T0009236,C00415,2026-04-23,Messaging,Chat,High,Free,0,719,33,22.19,25,0,0.5641500758048921,76.4150075804892,PRIORITIZE,High priority • Long customer message
T0009237,C00377,2026-02-19,Analytics,Chat,Low,Enterprise,2,293,30,55.18,30,0,0.3287132801462928,44.87132801462928,NORMAL QUEUE,Enterprise customer
T0009238,C00734,2026-03-20,Messaging,Web,Medium,Starter,2,662,3,75.94,8,0,0.6104549052779713,74.04549052779713,PRIORITIZE,Long customer message • Less-experienced agent
T0009239,C00084,2026-01-21,Storage,Email,Medium,Free,0,718,43,30.52,21,0,0.36478207440126925,46.47820744012692,MONITOR,Long customer message
T0009240,C00586,2026-01-16,Analytics,Email,Medium,Starter,0,38,64,11.76,2,0,0.3298237231212552,45.98237231212552,NORMAL QUEUE,No major risk drivers
T0009241,C01568,2026-05-15,Payments API,Web,Medium,Free,0,810,28,80.77,28,0,0.5467179394565849,64.6717939456585,MONITOR,Long customer message • Payments product
T0009242,C01559,2026-06-27,Analytics,Email,Medium,Starter,0,107,65,78.34,14,0,0.3391912800849938,46.91912800849938,NORMAL QUEUE,No major risk drivers
T0009243,C00016,2026-02-19,Messaging,Email,Low,Free,0,511,43,19.26,12,0,0.33172938990959494,33.172938990959494,NORMAL QUEUE,No major risk drivers
T0009244,C01222,2026-02-14,Payments API,Chat,Medium,Free,4,428,43,30.07,8,1,0.5836431499177641,68.36431499177641,PRIORITIZE,Frequent recent contact • Payments product
T0009245,C01784,2026-05-04,Analytics,Chat,High,Free,3,398,48,50.15,31,1,0.6187195523350781,81.8719552335078,PRIORITIZE,High priority
T0009246,C01041,2026-04-02,Analytics,Chat,Low,Free,1,875,19,37.81,30,0,0.4079490130048356,40.79490130048356,MONITOR,Long customer message
T0009247,C00703,2026-01-26,Payments API,Web,Low,Free,0,82,52,12.86,34,0,0.32680865803905595,32.6808658039056,NORMAL QUEUE,Payments product
T0009248,C00885,2026-05-01,Authentication,Chat,Low,Free,0,749,69,42.22,6,0,0.29056824368967,29.056824368967,NORMAL QUEUE,Long customer message
T0009249,C00384,2026-02-07,Storage,Web,Medium,Starter,1,746,59,42.03,20,0,0.3406046371034424,47.060463710344244,NORMAL QUEUE,Long customer message
T0009250,C00716,2026-01-21,Payments API,Email,Medium,Free,2,342,33,55.31,16,0,0.5928845389489483,69.28845389489483,PRIORITIZE,Payments product
T0009251,C01687,2026-03-25,Storage,Chat,Medium,Starter,3,168,55,35.07,19,1,0.3466058598756974,47.66058598756974,NORMAL QUEUE,No major risk drivers
T0009252,C01102,2026-05-14,Storage,Phone,Medium,Starter,1,302,65,35.85,35,0,0.2913298829866934,42.13298829866934,NORMAL QUEUE,Phone support
T0009253,C00776,2026-04-04,Storage,Chat,Medium,Business,2,669,60,52.41,23,0,0.30469675486501113,47.46967548650112,NORMAL QUEUE,Long customer message
T0009254,C00225,2026-04-27,Messaging,Email,Medium,Free,1,663,19,31.05,8,0,0.5305810561805466,63.05810561805466,MONITOR,Long customer message
T0009255,C01632,2026-02-12,Authentication,Phone,High,Business,2,554,6,16.33,8,0,0.769858315776528,103.9858315776528,ESCALATE,High priority • Phone support • Less-experienced agent
T0009256,C00293,2026-03-30,Analytics,Chat,Medium,Business,2,294,65,21.54,25,0,0.3126418432323524,48.26418432323524,NORMAL QUEUE,No major risk drivers
T0009257,C01299,2026-05-09,Storage,Chat,High,Business,2,831,15,21.33,10,1,0.6322855683527168,90.22855683527168,PRIORITIZE,High priority • Long customer message
T0009258,C00546,2026-04-06,Authentication,Email,Medium,Starter,3,641,54,7.42,19,0,0.5343402466643793,66.43402466643792,MONITOR,Long customer message
T0009259,C00502,2026-02-13,Authentication,Web,Medium,Business,0,83,14,90.47,32,0,0.47757001362005497,64.7570013620055,MONITOR,No major risk drivers
T0009260,C00309,2026-06-21,Analytics,Email,Low,Free,0,66,33,39.95,6,0,0.35613201394079036,35.613201394079034,MONITOR,No major risk drivers
T0009261,C00676,2026-01-13,Analytics,Chat,Medium,Starter,3,641,20,23.06,24,0,0.5370107016499021,66.7010701649902,MONITOR,Long customer message
T0009262,C01219,2026-06-13,Analytics,Web,Medium,Starter,0,747,6,54.97,13,0,0.5379885892365004,66.79885892365004,MONITOR,Long customer message • Less-experienced agent
T0009263,C00750,2026-05-11,Messaging,Web,High,Business,1,633,51,120.19,26,0,0.5737305594677469,84.37305594677468,PRIORITIZE,High priority • Long customer message
T0009264,C00045,2026-01-21,Authentication,Email,Medium,Business,0,191,29,59.6,12,0,0.46544715883399984,63.54471588339998,MONITOR,No major risk drivers
T0009265,C00476,2026-02-15,Analytics,Email,High,Starter,2,763,56,19.37,1,1,0.6540304964731968,88.40304964731968,PRIORITIZE,High priority • Long customer message
T0009266,C00289,2026-03-08,Payments API,Web,Low,Starter,1,346,62,23.42,33,0,0.35023445192206665,38.023445192206665,MONITOR,Payments product
T0009267,C00724,2026-06-22,Authentication,Phone,Medium,Enterprise,1,643,16,145.58,41,0,0.5405994193195811,76.05994193195811,MONITOR,Long customer message • Phone support • Enterprise customer
T0009268,C01625,2026-04-04,Analytics,Email,Medium,Starter,1,651,49,55.21,43,1,0.4224542879398689,55.24542879398689,MONITOR,Long customer message
T0009269,C01733,2026-02-16,Analytics,Chat,Low,Business,1,264,40,38.31,41,0,0.27464583705729234,34.46458370572923,NORMAL QUEUE,No major risk drivers
T0009270,C01796,2026-06-15,Payments API,Web,Medium,Free,2,220,23,87.53,7,1,0.6156054523209942,71.56054523209941,PRIORITIZE,Payments product
T0009271,C00203,2026-01-22,Storage,Web,Low,Starter,1,673,28,30.54,2,0,0.36850058839909805,39.850058839909806,MONITOR,Long customer message
T0009272,C00878,2026-05-27,Payments API,Phone,Low,Starter,3,897,44,93.8,22,0,0.55246031310381,58.24603131038101,PRIORITIZE,Long customer message • Payments product • Phone support
T0009273,C00083,2026-05-30,Payments API,Web,Medium,Business,1,557,70,24.89,47,0,0.36961080157231424,53.96108015723142,MONITOR,Payments product
T0009274,C00892,2026-03-11,Messaging,Email,Urgent,Enterprise,1,329,67,54.02,26,0,0.6771069524800121,109.7106952480012,PRIORITIZE,Urgent priority • Enterprise customer
T0009275,C01039,2026-01-08,Analytics,Web,High,Starter,0,346,26,69.35,32,0,0.6180171852205155,84.80171852205154,PRIORITIZE,High priority
T0009276,C01393,2026-06-09,Storage,Web,Urgent,Free,0,520,30,52.22,45,0,0.7279493932583231,102.7949393258323,PRIORITIZE,Urgent priority
T0009277,C00606,2026-06-24,Authentication,Chat,Low,Business,1,712,71,35.55,29,0,0.26772594745468437,33.77259474546844,NORMAL QUEUE,Long customer message
T0009278,C00066,2026-03-10,Messaging,Chat,Low,Starter,2,777,18,98.9,17,0,0.45696151952399006,48.696151952399006,MONITOR,Long customer message
T0009279,C00818,2026-02-03,Storage,Email,Low,Starter,1,733,53,42.62,34,0,0.2945858026279939,32.45858026279939,NORMAL QUEUE,Long customer message
T0009280,C00769,2026-02-18,Storage,Chat,Medium,Free,0,876,61,69.66,12,0,0.29278940009278065,39.27894000927807,NORMAL QUEUE,Long customer message
T0009281,C01124,2026-01-25,Storage,Web,Urgent,Free,1,455,7,54.52,5,1,0.8261505697455209,112.61505697455209,ESCALATE,Urgent priority • Less-experienced agent
T0009282,C00180,2026-04-20,Authentication,Email,Medium,Business,1,816,40,43.74,45,0,0.47279660551232633,64.27966055123264,MONITOR,Long customer message
T0009283,C01104,2026-04-04,Storage,Web,Medium,Business,0,619,11,17.21,26,0,0.3980868542330577,56.80868542330577,MONITOR,Long customer message • Less-experienced agent
T0009284,C00722,2026-03-06,Analytics,Email,Low,Starter,2,824,42,73.36,17,0,0.44676077483193954,47.67607748319396,MONITOR,Long customer message
T0009285,C01331,2026-04-28,Storage,Email,Medium,Business,3,69,36,24.82,19,0,0.4177460286013925,58.77460286013925,MONITOR,No major risk drivers
T0009286,C01771,2026-04-23,Storage,Chat,High,Starter,0,662,66,18.91,3,0,0.4281813619844405,65.81813619844405,MONITOR,High priority • Long customer message
T0009287,C00410,2026-01-03,Analytics,Email,Medium,Enterprise,0,865,6,278.17,24,0,0.5696117624775409,78.96117624775408,PRIORITIZE,Long customer message • Less-experienced agent • Enterprise customer
T0009288,C01357,2026-03-15,Payments API,Web,Medium,Starter,2,117,30,74.19,36,0,0.5557109769227748,68.57109769227748,PRIORITIZE,Payments product
T0009289,C00230,2026-06-05,Messaging,Chat,Medium,Free,2,863,46,50.85,17,0,0.4367587317191109,53.67587317191109,MONITOR,Long customer message
T0009290,C01774,2026-05-24,Payments API,Web,Medium,Business,0,240,53,123.32,33,0,0.4071740850695849,57.71740850695849,MONITOR,Payments product
T0009291,C00866,2026-06-03,Payments API,Phone,Medium,Business,0,439,40,121.42,9,0,0.4911352966951291,66.11352966951291,MONITOR,Payments product • Phone support
T0009292,C01343,2026-06-21,Storage,Chat,High,Starter,1,618,62,65.65,11,0,0.4804217228973775,71.04217228973775,MONITOR,High priority • Long customer message
T0009293,C01400,2026-01-12,Authentication,Email,Medium,Starter,2,105,15,253.83,6,0,0.6665257725664842,79.65257725664841,PRIORITIZE,No major risk drivers
T0009294,C01095,2026-02-18,Messaging,Web,Low,Starter,1,598,44,113.31,8,0,0.380371183600257,41.0371183600257,MONITOR,No major risk drivers
